code	name	Component	type	area	date	variable	value	hour	DateTime
GB0729A	Aberdeen	NO2	background	urban	2014-07-01	X19.00.19.59	11.958384	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-01	X19.00.19.59	12.655491	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-01	X19.00.19.59	13	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-02	X19.00.19.59	6.342328	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-02	X19.00.19.59	3.857991	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-02	X19.00.19.59	13	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-03	X19.00.19.59	6.316509	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-03	X19.00.19.59	1.799663	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-03	X19.00.19.59	20.4	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-04	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-04	X19.00.19.59	3.844125	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-04	X19.00.19.59	8.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-05	X19.00.19.59	33.077644	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-05	X19.00.19.59	2.635903	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-05	X19.00.19.59	19.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-06	X19.00.19.59	15.796772	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-06	X19.00.19.59	1.142241	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-06	X19.00.19.59	7.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-07	X19.00.19.59	40.661663	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-07	X19.00.19.59	2.376759	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-07	X19.00.19.59	13.5	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-08	X19.00.19.59	5.332528	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-08	X19.00.19.59	1.631363	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-08	X19.00.19.59	16.4	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-09	X19.00.19.59	4.172119	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-09	X19.00.19.59	2.911303	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-09	X19.00.19.59	14	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-10	X19.00.19.59	4.034419	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-10	X19.00.19.59	3.301931	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-10	X19.00.19.59	8.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-11	X19.00.19.59	12.929456	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-11	X19.00.19.59	5.361694	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-11	X19.00.19.59	17.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-12	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-12	X19.00.19.59	1.815919	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-12	X19.00.19.59	12	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-13	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-13	X19.00.19.59	1.516613	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-13	X19.00.19.59	6.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-14	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-14	X19.00.19.59	1.562991	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-14	X19.00.19.59	19.1	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-15	X19.00.19.59	11.877581	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-15	X19.00.19.59	2.191247	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-15	X19.00.19.59	9.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-16	X19.00.19.59	19.116394	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-16	X19.00.19.59	1.309584	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-16	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-17	X19.00.19.59	18.796528	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-17	X19.00.19.59	4.1769	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-17	X19.00.19.59	16.9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-18	X19.00.19.59	8.531184	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-18	X19.00.19.59	4.218019	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-18	X19.00.19.59	6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-19	X19.00.19.59	13.893037	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-19	X19.00.19.59	3.041831	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-19	X19.00.19.59	53.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-20	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-20	X19.00.19.59	2.748263	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-20	X19.00.19.59	17.8	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-21	X19.00.19.59	12.699478	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-21	X19.00.19.59	2.068369	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-21	X19.00.19.59	14.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-22	X19.00.19.59	26.281097	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-22	X19.00.19.59	6.444647	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-22	X19.00.19.59	8.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-23	X19.00.19.59	15.034641	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-23	X19.00.19.59	6.474769	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-23	X19.00.19.59	13.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-24	X19.00.19.59	17.228278	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-24	X19.00.19.59	6.939506	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-24	X19.00.19.59	15.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-25	X19.00.19.59	29.541909	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-25	X19.00.19.59	8.934722	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-25	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-26	X19.00.19.59	24.813253	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-26	X19.00.19.59	4.050675	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-26	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-27	X19.00.19.59	5.338266	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-27	X19.00.19.59	2.184553	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-27	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-28	X19.00.19.59	18.796528	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-28	X19.00.19.59	7.500825	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-28	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-29	X19.00.19.59	10.668403	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-29	X19.00.19.59	2.604347	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-29	X19.00.19.59	11.5	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-30	X19.00.19.59	9.649997	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-30	X19.00.19.59	2.7846	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-30	X19.00.19.59	8.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-07-31	X19.00.19.59	7.442016	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-07-31	X19.00.19.59	1.646184	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-07-31	X19.00.19.59	9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-01	X19.00.19.59	17.873269	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-01	X19.00.19.59	3.617016	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-01	X19.00.19.59	17.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-02	X19.00.19.59	5.63805	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-02	X19.00.19.59	1.405209	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-02	X19.00.19.59	18.1	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-03	X19.00.19.59	14.675569	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-03	X19.00.19.59	1.636622	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-03	X19.00.19.59	17.5	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-04	X19.00.19.59	11.518509	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-04	X19.00.19.59	3.827869	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-04	X19.00.19.59	12.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-05	X19.00.19.59	29.898591	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-05	X19.00.19.59	2.280656	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-05	X19.00.19.59	14.3	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-06	X19.00.19.59	20.514431	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-06	X19.00.19.59	2.230453	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-06	X19.00.19.59	14.9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-07	X19.00.19.59	45.628903	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-07	X19.00.19.59	3.479794	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-07	X19.00.19.59	16.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-08	X19.00.19.59	44.730028	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-08	X19.00.19.59	3.845559	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-08	X19.00.19.59	16.4	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-09	X19.00.19.59	9.577322	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-09	X19.00.19.59	2.441784	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-09	X19.00.19.59	10	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-10	X19.00.19.59	2.643553	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-10	X19.00.19.59	0.874491	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-10	X19.00.19.59	8.9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-11	X19.00.19.59	6.865397	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-11	X19.00.19.59	0.641644	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-11	X19.00.19.59	5.8	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-12	X19.00.19.59	18.725766	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-12	X19.00.19.59	1.005019	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-12	X19.00.19.59	10.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-13	X19.00.19.59	4.993538	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-13	X19.00.19.59	1.551994	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-13	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-14	X19.00.19.59	9.927309	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-14	X19.00.19.59	1.320103	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-14	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-19	X19.00.19.59	13.522809	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-19	X19.00.19.59	1.716469	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-19	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-20	X19.00.19.59	14.605763	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-20	X19.00.19.59	1.443938	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-20	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-21	X19.00.19.59	8.602903	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-21	X19.00.19.59	0.440831	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-21	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-22	X19.00.19.59	12.772631	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-22	X19.00.19.59	2.257706	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-22	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-23	X19.00.19.59	10.753031	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-23	X19.00.19.59	1.261294	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-23	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-24	X19.00.19.59	25.633716	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-24	X19.00.19.59	3.986128	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-24	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-25	X19.00.19.59	4.407356	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-25	X19.00.19.59	5.024616	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-25	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-26	X19.00.19.59	7.087247	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-26	X19.00.19.59	8.063578	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-26	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-27	X19.00.19.59	26.099409	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-27	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-27	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-28	X19.00.19.59	46.712813	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-28	X19.00.19.59	1.510397	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-28	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-29	X19.00.19.59	25.042753	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-29	X19.00.19.59	1.616541	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-29	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-30	X19.00.19.59	9.972253	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-30	X19.00.19.59	2.062631	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-30	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-08-31	X19.00.19.59	18.842906	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-08-31	X19.00.19.59	1.094428	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-08-31	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-01	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-01	X19.00.19.59	2.270616	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-01	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-02	X19.00.19.59	25.698741	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-02	X19.00.19.59	4.459472	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-02	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-03	X19.00.19.59	33.994688	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-03	X19.00.19.59	13.11975	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-03	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-04	X19.00.19.59	24.652125	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-04	X19.00.19.59	15.813984	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-04	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-05	X19.00.19.59	23.725997	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-05	X19.00.19.59	13.420491	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-05	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-06	X19.00.19.59	34.846706	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-06	X19.00.19.59	6.873525	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-06	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-07	X19.00.19.59	4.708575	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-07	X19.00.19.59	6.252441	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-07	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-08	X19.00.19.59	37.592578	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-08	X19.00.19.59	7.071469	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-08	X19.00.19.59	NA	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-09	X19.00.19.59	46.346091	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-09	X19.00.19.59	11.323913	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-09	X19.00.19.59	13.8	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-10	X19.00.19.59	14.832872	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-10	X19.00.19.59	11.732709	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-10	X19.00.19.59	19.3	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-11	X19.00.19.59	31.229213	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-11	X19.00.19.59	19.366453	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-11	X19.00.19.59	32.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-12	X19.00.19.59	29.807747	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-12	X19.00.19.59	17.207719	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-12	X19.00.19.59	54.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-13	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-13	X19.00.19.59	9.886191	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-13	X19.00.19.59	32.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-14	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-14	X19.00.19.59	10.195538	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-14	X19.00.19.59	15.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-15	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-15	X19.00.19.59	17.364066	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-15	X19.00.19.59	27.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-16	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-16	X19.00.19.59	19.706878	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-16	X19.00.19.59	14.1	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-17	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-17	X19.00.19.59	20.510128	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-17	X19.00.19.59	14	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-18	X19.00.19.59	NA	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-18	X19.00.19.59	25.475456	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-18	X19.00.19.59	23.1	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-19	X19.00.19.59	28.579444	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-19	X19.00.19.59	17.248359	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-19	X19.00.19.59	24.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-20	X19.00.19.59	10.117603	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-20	X19.00.19.59	9.367425	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-20	X19.00.19.59	6.3	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-21	X19.00.19.59	20.712853	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-21	X19.00.19.59	9.1953	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-21	X19.00.19.59	34.5	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-22	X19.00.19.59	26.383416	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-22	X19.00.19.59	4.374844	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-22	X19.00.19.59	22.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-23	X19.00.19.59	22.061166	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-23	X19.00.19.59	3.389906	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-23	X19.00.19.59	10.5	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-24	X19.00.19.59	38.430731	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-24	X19.00.19.59	3.0906	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-24	X19.00.19.59	6.9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-25	X19.00.19.59	24.484781	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-25	X19.00.19.59	2.254359	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-25	X19.00.19.59	4.9	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-26	X19.00.19.59	20.112328	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-26	X19.00.19.59	3.563466	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-26	X19.00.19.59	11.6	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-27	X19.00.19.59	19.821628	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-27	X19.00.19.59	6.373406	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-27	X19.00.19.59	10.7	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-28	X19.00.19.59	21.159422	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-28	X19.00.19.59	3.240731	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-28	X19.00.19.59	2.4	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-29	X19.00.19.59	26.629172	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-29	X19.00.19.59	7.468791	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-29	X19.00.19.59	14.4	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-09-30	X19.00.19.59	27.648375	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-09-30	X19.00.19.59	10.947628	19	2014-07-01
GB0729A	Aberdeen	PM10	background	urban	2014-09-30	X19.00.19.59	14.2	19	2014-07-01
GB0729A	Aberdeen	NO2	background	urban	2014-10-01	X19.00.19.59	39.158438	19	2014-07-01
GB0031R	Aston_Hill	NO2	background	rural	2014-10-01	X19.00.19.59	3.05235	19	2014-07-01
